model_id,name_vn,name_cn,name_e,object_data_id,object_status,image_status,preview,evidence
m510298,Tản Linh Ngàn Năm [Tinh],千年散灵【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510299,Ma Hóa Tản Linh,魔化散灵,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510300,Bạo Lệ Tản Linh,暴戾散灵,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510301,Thỏ Hoang,野兔,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510302,Chim sẻ,麻雀,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510303,Hồ Ly Lửa,火狐狸,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510304,Nấm Tinh,蘑菇精,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510305,Hồng Hồ Ly,红狐狸,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510306,Thủy Linh,水灵,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510307,Bùn Thối,烂泥,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510308,Ma Thủ,魔手,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510309,Quái Đèn Lồng,灯笼怪,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510310,Nửa Khô Lâu,半骷髅,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510311,Phi Đầu Man,飞头蛮,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510312,Bích Lạc U Hồn,碧落幽魂,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510313,Quỷ Hỏa,鬼火,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510314,Hồ Ly,狐狸,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510315,Dã Sơn Tước,野山雀,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510316,Người Máy Luyện Ngục,炼狱机器人,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510317,Đào Mộc Tinh,桃木精,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510318,Mộc Đức Chân Quân [Tinh],木德真君【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510319,Tiểu Sơn Tặc,小山贼,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510320,Vệ Binh [Thủ],卫兵【守】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510321,Vệ Binh [Thủ],卫兵【守】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510322,Vệ Binh [Thủ],卫兵【守】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510323,Vệ Binh [Thủ],卫兵【守】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510324,Vệ Binh [Thủ],卫兵【守】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510325,Người Máy Da Đồng,铜皮机器人,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510326,Ngụy Trấn Thiên [Tinh],伪镇天【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510327,Đông Đầu Tinh Quân [Tinh],东斗星君【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510328,Sơn Tước Lớn,大山雀,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510329,Thiết Thụ Tinh,铁树精,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510330,Nữ Sơn Tặc,女山贼,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510331,Tiểu Thâu,小偷,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510332,Sơn Tặc Nhỏ,小山贼,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510333,Người Máy Đồng Mộc,铜木机器人,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510334,Người Máy Đào Mộc,桃木机器人,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510335,Tây Đẩu Tinh Quân [Tinh],西斗星君【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510336,Thân Kiến [Tinh],申建【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510337,Tiếc Ác Hổ [Tinh],惜恶虎【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510338,Thủ Lĩnh Đầu Lâu,骷髅首领,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510339,Ma Đạo Tử,魔道子,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510340,Huyết Khô Lâu [Tinh],血骷髅【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510341,Hồng Nhã Mị,红雅魅,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510342,Linh Hồn Quỷ Vương,灵魂鬼王,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510343,Đèn Lồng Lớn,大灯笼,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510344,Trung Đẩu Tinh Quân [Tinh],中斗星君【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510345,Đầu Lĩnh Khô Lâu,骷髅头领,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510346,Băng Khô Lâu [Tinh],冰骷髅【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510347,Ma Nhã Mị,魔雅魅,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510348,Quỷ Đăng,鬼灯,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510349,Nam Đẩu Tinh Quân [Tinh],南斗星君【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510350,Quỷ Vương Đăng [Tinh],鬼王灯【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510351,Khô Lâu Thích Khách,骷髅刺客,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510352,Khô Lâu Vương [Tinh],骷髅王【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510353,Hỏa Đầu Man,火头蛮,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510354,Linh Nhãn Mị,灵眼魅,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510355,Hỏa Đăng Lồng,火灯笼,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510356,Dương Văn Huy [Tinh],杨文辉【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510357,Bắc Đẩu Tinh Quân [Tinh],北斗星君【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510358,Nữ Phi Tặc,女飞贼,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510359,Thổ Phỉ,土匪,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510360,Sơn Tặc,山贼,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510361,Dương Nhậm [Tinh],杨任【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510362,Người Máy Thủ Đồng,铜手机器人,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510363,Hỏa Đức Chân Quân [Tinh],火德真君【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510364,Cô Đăng Hồn,孤灯魂,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510365,Khô Lâu Đen,黑骷髅,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510366,Ảnh Mị,影魅,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510367,Quỷ Ảnh Đăng,鬼影灯,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510368,Người Máy Đàn Mộc,木琴机器人,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510369,Đan Chu Điểu,丹朱鸟,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510370,Dư Triệu [Tinh],余兆【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510371,Khai Sơn Trương Đãng Trung [Thủ],开山张荡中【守】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510372,Khô Lâu Lực Sĩ,骷髅力士,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510373,Linh Hồ Thảo Nguyên,草原灵狐,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510374,Thổ Phỉ Hỗn Loạn,混乱土匪,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510375,Sơn Tặc Hỗn Loạn,混乱山贼,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510376,Thủ Lĩnh Thổ Phỉ [Tinh],土匪首领【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510377,Thủ Lĩnh Sơn Tặc [Tinh],山贼首领【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510378,Cuồng Bạo Sơn Ưng,狂暴山鹰,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510379,Thanh Long Thuật Sĩ [Tinh],青龙术士【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510380,Hồ Ly Đỏ,红狐狸,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510381,Mâu Chuẩn,矛隼,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510382,Kiếp Phỉ Lang Thang,流浪劫匪,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510383,Người Máy Vỏ Sắt,铁壳机器人,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510384,Nhất Trận Phong,一阵风,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510385,Huyết Đằng Công [Tinh],血藤公【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510386,Thụ Tinh Trăm Năm,百年树精,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510387,Lão Thụ Yêu,老树妖,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510388,Lão Thụ Ngàn Năm [Tinh],千年老树【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510389,Hỏa Hồ Ly,火狐狸,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510390,Hồ Ly Tinh [Tinh],狐狸精【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510391,Phi Tặc Đầu,飞贼头目,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510392,Đầu Lĩnh Phi Tặc [Tinh],飞贼头领【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510393,Uyên Ương [Tinh],鸳鸯【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510394,Giáo Úy Cuồng Bạo,狂暴校尉,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510395,Cự Linh Nhân Hình,人形巨灵,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510396,Hiệu Úy Cuồng Bạo,狂暴校尉,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510397,Xích Linh Hồ,赤灵狐,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510398,Hoàng Thiên Hóa [Tinh],黄天化【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510399,Giáo Úy Đội Trưởng [Tinh],校尉队长【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510400,Hồ Ly Sa Mạc,沙漠狐狸,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510401,Hủ Thực Ưng,腐蚀鹰,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510402,Hoang Dã Thổ Phỉ,荒野土匪,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510403,Thủ Lĩnh Thổ Phỉ [Tinh],土匪首领【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510404,Thiên Niên Thụ Tinh,千年树精,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510405,Kim Quang Yết Đế [Tinh],金光揭谛【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510406,Ngân Đầu Yết Đế [Tinh],银头揭谛【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510407,Ba La Yết Đế [Tinh],波罗揭谛【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510408,Hồng Sa Linh Hồ,红沙灵狐,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510409,Xích Sa Linh Hồ [Tinh],赤沙灵狐【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510410,Sa Thạch Khôi Lỗi,砂石傀儡,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510411,Sa Mạc Ưng,沙漠鹰,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510412,Võ Sư Lang Thang,流浪武师,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510413,Liễu Thanh Vân [Tinh],柳青云【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510414,Ba Lăng Yết Đế [Tinh],波棱揭谛【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510415,Ma Ha Yết Đế [Tinh],摩诃揭谛【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510416,Tà Mị Hung Dơi,邪魅凶蝠,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510417,Dơi Nghìn Năm [Tinh],千年蝙蝠【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510418,Linh Đồng Yêu Thụ,灵童妖树,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510419,Thụ Tinh Thị Vệ [Tinh],树精侍卫【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510420,Thụ Tinh Nghìn Năm [Tinh],千年树精【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510421,Thi Huyết Hung Dữ,凶猛尸血,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510422,Thi Huyết Nghìn Năm [Tinh],千年尸血【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510423,Dương Hoành [Tinh],杨横【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510424,Tuyệt Long Hủ Thi,绝龙腐尸,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510425,Tuyệt Vọng Hủ Thi [Tinh],绝望腐尸【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510426,Nữ Thích Khách,女刺客,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510427,Bạch Khô Lâu,白骷髅,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510428,Cường Đạo,强盗,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510429,Người Máy,机器人,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510430,Kẻ Vô Mệnh [Tinh],无命者【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510431,Kim Đức Chân Quân [Tinh],金德真君【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510432,Trần Yên Quỷ,陈烟鬼,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510433,Khô Lâu Lực Sĩ,骷髅力士,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510434,Quỷ Mị Đăng,鬼魅灯,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510435,Linh Mị Đăng,灵魅灯,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510436,Thi Vương [Tinh],尸王【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510437,Thủy Đức Chân Quân [Tinh],水德真君【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510438,Vô Thủ Quỷ,无首鬼,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510439,Người Máy Thiết Thủ,铁手机器人,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510440,Nữ Thích Khách,女刺客,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510441,Bạch Cốt Khô Lâu,白骨骷髅,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510442,Giả Hành Tôn [Tinh],假行孙【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510443,Thổ Đức Chân Quân [Tinh],土德真君【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510444,Thương Bạch Khô Lâu,苍白骷髅,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510445,Ma Hóa Khô Lâu,魔化骷髅,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510446,Lưu Khấu,流寇,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510447,Kiếp Phỉ,劫匪,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510448,Hôi Bạch Khô Lâu [Tinh],灰白骷髅【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510449,Thủ Lĩnh Lưu Khấu [Tinh],流寇首领【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510450,Thủ Lĩnh Kiếp Phỉ [Tinh],劫匪首领【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510451,Cường Đạo Một Mắt,独眼强盗,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510452,Khô Lâu Dũng Sĩ,骷髅勇士,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510453,Thủ Lĩnh Cường Đạo [Tinh],强盗首领【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510458,Khô Lâu Vương [Tinh],骷髅王【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510454,Thiết Giáp Nhân Cơ,铁甲人机,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510455,Dạ Mị,夜魅,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510456,Viêm Ma [Thủ],炎魔【守】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510457,Khôi Lỗi Quỷ Đế [Tinh],傀儡鬼帝【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510459,Mị Ma [Tinh],魅魔【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510460,Tần Nhất,秦一,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510461,Luyện Ngục Kiếm Ma,炼狱剑魔,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510462,Luyện Ngục Xích Kiếm [Tinh],炼狱赤剑【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510463,Luyện Ngục Huyết Kiếm [Tinh],炼狱血剑【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510464,Huyết Thi [Tinh],血尸【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510465,Luyện Ngục Vu Tộc,炼狱巫族,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510466,Luyện Huyết Ma Thủ,炼血魔手,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510467,Thuần Huyết Vu Tộc,纯血巫族,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510468,Xi Vu [Tinh],西巫【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510469,Địa Vu [Tinh],地巫【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510470,Luyện Ngục Cốt Ma,炼狱骨魔,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510471,Cốt Liêm [Tinh],骨镰【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510472,Luyện Ngục Bạch Cốt,炼狱白骨,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510473,Bạch Cốt [Tinh],白骨【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510474,Luyện Ngục Hủ Thi,炼狱腐尸,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510475,Hình Thiên [Thủ],刑天【守】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510476,Sĩ Binh Sơn Tặc,山贼士兵,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510477,Sơn Tặc Tiêu Binh,山贼标兵,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510478,Sơn Tặc Tinh Nhuệ,山贼精锐,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510479,Hỏa Diệm Lung,火焰笼,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510480,Hỏa Diệm Lung Linh [Tinh],火焰笼灵【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510481,Oán Hồn Hỏa,怨魂火,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510482,Oán Hồn Hỏa Linh [Tinh],怨魂火灵【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510483,Sơn Tặc Hộ Vệ,山贼护卫,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510484,Hãng Kim Long [Tinh],亢金龙【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510485,Chu Tước [Thủ],朱雀【守】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510486,Khương Thang Nghiệp [Tinh],姜汤业【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510487,Yêu Binh Lực Sĩ,妖兵力士,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510488,Di Thăng Thiên Tiên [Thủ],移升天仙【守】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510489,Yêu Binh Thiên Sư,妖兵天师,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510490,Hút Huyết Ma Bức,吸血魔蝠,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510491,Thiên Niên Dạ Bức [Tinh],千年夜蝠【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510492,Trần Nha Trư Yêu,陈牙猪妖,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510493,Hỗn Nguyên Thiên Bồng [Tinh],混元天蓬【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510494,Đại Bàng Kim Sí Điểu,大鹏金翅鸟,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510495,Huyền Vũ [Tinh],玄武【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m510496,Chi Thổ Lạc [Tinh],氐土貉【精】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
